NPRODUCTO,CONCURSO,ID,R1,R2,R3,R4,R5,FECHA,PRIMOS,REPETIDOS
60,30092,25154,2,5,1,5,3,2023-02-13,4,1
60,30091,30304,3,0,3,0,3,2023-02-13,3,0
60,30090,1962,0,1,9,6,1,2023-02-13,0,1
60,30089,46312,4,6,3,1,1,2023-02-13,1,2
60,30088,42892,4,2,8,9,1,2023-02-13,1,0
60,30087,94710,9,4,7,0,9,2023-02-12,1,2
60,30086,34360,3,4,3,5,9,2023-02-12,3,0
60,30085,72568,7,2,5,6,7,2023-02-12,4,0
60,30084,21159,2,1,1,5,8,2023-02-12,2,1
60,30083,44679,4,4,6,7,8,2023-02-12,1,1
60,30082,98775,9,8,7,7,4,2023-02-11,2,0
60,30081,22643,2,2,6,4,2,2023-02-11,3,1
60,30080,69846,6,9,8,4,5,2023-02-11,1,0
60,30079,33951,3,3,9,5,0,2023-02-11,3,2
60,30078,79851,7,9,8,5,0,2023-02-11,2,0
60,30077,65116,6,5,1,1,5,2023-02-10,2,0
60,30076,38859,3,8,8,5,8,2023-02-10,2,0
60,30075,70287,7,0,2,8,6,2023-02-10,2,3
60,30074,79887,7,9,8,8,6,2023-02-10,1,0
60,30073,66478,6,6,4,7,7,2023-02-10,2,1
60,30072,27450,2,7,4,4,9,2023-02-09,2,2
60,30071,17242,1,7,2,4,1,2023-02-09,2,0
60,30070,35729,3,5,7,2,8,2023-02-09,4,2
60,30069,31752,3,1,7,5,1,2023-02-09,3,2
60,30068,31285,3,1,2,8,4,2023-02-09,2,0
60,30067,48860,4,8,8,5,9,2023-02-08,1,1
60,30066,39883,3,9,8,8,2,2023-02-08,2,2
60,30065,34287,3,4,2,8,6,2023-02-08,2,1
60,30064,91785,9,1,7,8,4,2023-02-08,1,0
60,30063,20238,2,0,2,3,7,2023-02-08,4,0
60,30062,82612,8,2,6,1,1,2023-02-07,1,0
60,30061,29971,2,9,9,7,0,2023-02-07,2,0
60,30060,13229,1,3,2,2,8,2023-02-07,3,0
60,30059,51546,5,1,5,4,5,2023-02-07,3,0
60,30058,18877,1,8,8,7,6,2023-02-07,1,0
60,30057,74013,7,4,0,1,2,2023-02-06,2,1
60,30056,66117,6,6,1,1,6,2023-02-06,0,2
60,30055,58119,5,8,1,1,8,2023-02-06,1,1
60,30054,51798,5,1,7,9,7,2023-02-06,3,0
60,30053,74690,7,4,6,8,9,2023-02-06,1,0
60,30052,201,0,0,2,0,0,2023-02-05,1,1
60,30051,23609,2,3,6,0,8,2023-02-05,2,0
60,30050,62583,6,2,5,8,2,2023-02-05,3,2
60,30049,12393,1,2,3,9,2,2023-02-05,3,1
60,30048,6543,0,6,5,4,2,2023-02-05,2,0
60,30047,74671,7,4,6,7,0,2023-02-04,2,0
60,30046,56216,5,6,2,1,5,2023-02-04,3,1
60,30045,76721,7,6,7,2,0,2023-02-04,3,0
60,30044,60803,6,0,8,0,2,2023-02-04,1,0
60,30043,3539,0,3,5,3,8,2023-02-04,3,0
60,30042,68394,6,8,3,9,3,2023-02-03,2,0
60,30041,4270,0,4,2,6,9,2023-02-03,1,1
60,30040,18030,1,8,0,2,9,2023-02-03,1,1
60,30039,17163,1,7,1,6,2,2023-02-03,2,2
60,30038,52167,5,2,1,6,6,2023-02-03,2,0
60,30037,43301,4,3,3,0,0,2023-02-02,2,0
60,30036,9757,0,9,7,5,6,2023-02-02,2,0
60,30035,45431,4,5,4,3,0,2023-02-02,2,1
60,30034,46996,4,6,9,9,5,2023-02-02,1,0
60,30033,37280,3,7,2,7,9,2023-02-02,4,1
60,30032,42265,4,2,2,6,4,2023-02-01,2,0
60,30031,74488,7,4,4,8,7,2023-02-01,2,0
60,30030,81554,8,1,5,5,3,2023-02-01,3,0
60,30029,70170,7,0,1,6,9,2023-02-01,1,0
60,30028,97314,9,7,3,1,3,2023-02-01,3,1
60,30027,98269,9,8,2,6,8,2023-01-31,1,0
60,30026,12641,1,2,6,4,0,2023-01-31,1,1
60,30025,62902,6,2,9,0,1,2023-01-31,1,0
60,30024,36843,3,6,8,4,2,2023-01-31,2,0
60,30023,25219,2,5,2,1,8,2023-01-31,3,0
60,30022,40363,4,0,3,6,2,2023-01-30,2,0
60,30021,39627,3,9,6,2,6,2023-01-30,2,0
60,30020,44192,4,4,1,9,1,2023-01-30,0,1
60,30019,31896,3,1,8,9,5,2023-01-30,2,1
60,30018,71658,7,1,6,5,7,2023-01-30,3,2
60,30017,41682,4,1,6,8,1,2023-01-29,0,1
60,30016,3484,0,3,4,8,3,2023-01-29,2,1
60,30015,61085,6,1,0,8,4,2023-01-29,0,0
60,30014,39907,3,9,9,0,6,2023-01-29,1,0
60,30013,84315,8,4,3,1,4,2023-01-29,1,0
60,30012,28748,2,8,7,4,7,2023-01-28,3,1
60,30011,8223,0,8,2,2,2,2023-01-28,3,0
60,30010,23759,2,3,7,5,8,2023-01-28,4,1
60,30009,98766,9,8,7,6,5,2023-01-28,2,1
60,30008,95228,9,5,2,2,7,2023-01-28,4,0
60,30007,23979,2,3,9,7,8,2023-01-27,3,0
60,30006,65217,6,5,2,1,6,2023-01-27,2,0
60,30005,29870,2,9,8,6,9,2023-01-27,1,1
60,30004,39158,3,9,1,5,7,2023-01-27,3,1
60,30003,63161,6,3,1,6,0,2023-01-27,1,1
60,30002,22041,2,2,0,4,0,2023-01-26,2,1
60,30001,31943,3,1,9,4,2,2023-01-26,2,0
60,30000,78587,7,8,5,8,6,2023-01-26,2,0
60,29999,1775,0,1,7,7,4,2023-01-26,2,0
60,29998,72394,7,2,3,9,3,2023-01-26,4,1
60,29997,97193,9,7,1,9,2,2023-01-25,2,0
60,29996,21282,2,1,2,8,1,2023-01-25,2,0
60,29995,5951,0,5,9,5,0,2023-01-25,2,0
60,29994,36766,3,6,7,6,5,2023-01-25,3,0
60,29993,69809,6,9,8,0,8,2023-01-25,0,2
60,29992,6899,0,6,8,9,8,2023-01-24,0,0
60,29991,81738,8,1,7,3,7,2023-01-24,3,1
60,29990,88823,8,8,8,2,2,2023-01-24,2,0
60,29989,21631,2,1,6,3,0,2023-01-24,2,0
60,29988,15010,1,5,0,0,9,2023-01-24,1,0
60,29987,22325,2,2,3,2,4,2023-01-23,4,0
60,29986,37559,3,7,5,5,8,2023-01-23,4,0
60,29985,41420,4,1,4,1,9,2023-01-23,0,0
60,29984,54706,5,4,7,0,5,2023-01-23,3,2
60,29983,44310,4,4,3,0,9,2023-01-23,1,0
60,29982,39267,3,9,2,6,6,2023-01-22,2,1
60,29981,49789,4,9,7,8,8,2023-01-22,1,0
60,29980,84356,8,4,3,5,5,2023-01-22,3,2
60,29979,9456,0,9,4,5,5,2023-01-22,2,0
60,29978,90840,9,0,8,3,9,2023-01-22,1,1
60,29977,77036,7,7,0,3,5,2023-01-21,4,2
60,29976,7666,0,7,6,6,5,2023-01-21,2,0
60,29975,64973,6,4,9,7,2,2023-01-21,2,0
60,29974,7248,0,7,2,4,7,2023-01-21,3,1
60,29973,95642,9,5,6,4,1,2023-01-21,1,0
60,29972,82599,8,2,5,9,8,2023-01-20,2,2
60,29971,82135,8,2,1,3,4,2023-01-20,2,0
60,29970,58601,5,8,6,0,0,2023-01-20,1,1
60,29969,54869,5,4,8,6,8,2023-01-20,1,0
60,29968,31314,3,1,3,1,3,2023-01-20,3,0
60,29967,78950,7,8,9,4,9,2023-01-19,1,0
60,29966,31651,3,1,6,5,0,2023-01-19,2,1
60,29965,37265,3,7,2,6,4,2023-01-19,3,0
60,29964,94944,9,4,9,4,3,2023-01-19,1,0
60,29963,83288,8,3,2,8,7,2023-01-19,3,0
60,29962,96322,9,6,3,2,1,2023-01-18,2,1
60,29961,90266,9,0,2,6,5,2023-01-18,2,1
60,29960,96625,9,6,6,2,4,2023-01-18,1,0
60,29959,29908,2,9,9,0,7,2023-01-18,2,1
60,29958,28667,2,8,6,6,6,2023-01-18,1,1
60,29957,46674,4,6,6,7,3,2023-01-17,2,0
60,29956,91291,9,1,2,9,0,2023-01-17,1,0
60,29955,29373,2,9,3,7,2,2023-01-17,4,0
60,29954,43702,4,3,7,0,1,2023-01-17,2,0
60,29953,71495,7,1,4,9,4,2023-01-17,1,0
60,29952,2149,0,2,1,4,8,2023-01-16,1,0
60,29951,66281,6,6,2,8,0,2023-01-16,1,0
60,29950,11345,1,1,3,4,4,2023-01-16,1,1
60,29949,64135,6,4,1,3,4,2023-01-16,1,1
60,29948,19745,1,9,7,4,4,2023-01-16,1,0
60,29947,64298,6,4,2,9,7,2023-01-15,2,0
60,29946,51466,5,1,4,6,5,2023-01-15,2,1
60,29945,44865,4,4,8,6,4,2023-01-15,0,1
60,29944,98877,9,8,8,7,6,2023-01-15,1,0
60,29943,34445,3,4,4,4,4,2023-01-15,1,0
60,29942,97728,9,7,7,2,7,2023-01-14,4,1
60,29941,95344,9,5,3,4,3,2023-01-14,3,0
60,29940,58899,5,8,8,9,8,2023-01-14,1,0
60,29939,4038,0,4,0,3,7,2023-01-14,2,1
60,29938,2653,0,2,6,5,2,2023-01-14,3,0
60,29937,57739,5,7,7,3,8,2023-01-13,4,1
60,29936,45771,4,5,7,7,0,2023-01-13,3,0
60,29935,34233,3,4,2,3,2,2023-01-13,4,2
60,29934,65234,6,5,2,3,3,2023-01-13,4,0
60,29933,98189,9,8,1,8,8,2023-01-13,0,0
60,29932,19080,1,9,0,7,9,2023-01-12,1,0
60,29931,74928,7,4,9,2,7,2023-01-12,3,0
60,29930,90776,9,0,7,7,5,2023-01-12,3,0
60,29929,41467,4,1,4,6,6,2023-01-12,0,1
60,29928,61785,6,1,7,8,4,2023-01-12,1,0
60,29927,85596,8,5,5,9,5,2023-01-11,3,1
60,29926,15927,1,5,9,2,6,2023-01-11,2,0
60,29925,36770,3,6,7,6,9,2023-01-11,2,0
60,29924,72587,7,2,5,8,6,2023-01-11,3,0
60,29923,33245,3,3,2,4,4,2023-01-11,3,1
60,29922,93534,9,3,5,3,3,2023-01-10,4,0
60,29921,28301,2,8,3,0,0,2023-01-10,2,0
60,29920,30023,3,0,0,2,2,2023-01-10,3,0
60,29919,48270,4,8,2,6,9,2023-01-10,1,0
60,29918,7431,0,7,4,3,0,2023-01-10,2,1
60,29917,77757,7,7,7,5,6,2023-01-09,4,1
60,29916,87579,8,7,5,7,8,2023-01-09,3,1
60,29915,21072,2,1,0,7,1,2023-01-09,2,0
60,29914,87981,8,7,9,8,0,2023-01-09,1,1
60,29913,62979,6,2,9,7,8,2023-01-09,2,0
60,29912,28662,2,8,6,6,1,2023-01-08,1,1
60,29911,25985,2,5,9,8,4,2023-01-08,2,1
60,29910,57089,5,7,0,8,8,2023-01-08,2,0
60,29909,88818,8,8,8,1,7,2023-01-08,1,0
60,29908,20730,2,0,7,2,9,2023-01-08,3,1
60,29907,34785,3,4,7,8,4,2023-01-07,2,1
60,29906,17305,1,7,3,0,4,2023-01-07,2,0
60,29905,39123,3,9,1,2,2,2023-01-07,3,1
60,29904,69467,6,9,4,6,6,2023-01-07,0,0
60,29903,36004,3,6,0,0,3,2023-01-07,2,0
60,29902,49530,4,9,5,2,9,2023-01-06,2,1
60,29901,63200,6,3,1,9,9,2023-01-06,1,0
60,29900,85825,8,5,8,2,4,2023-01-06,2,1
60,29899,72860,7,2,8,5,9,2023-01-06,3,1
60,29898,30651,3,0,6,5,0,2023-01-06,2,1
60,29897,84960,8,4,9,5,9,2023-01-05,1,0
60,29896,51612,5,1,6,1,1,2023-01-05,1,0
60,29895,47348,4,7,3,4,7,2023-01-05,3,0
60,29894,132,0,0,1,3,1,2023-01-05,1,1
60,29893,94892,9,4,8,9,1,2023-01-05,0,0
60,29892,78038,7,8,0,3,7,2023-01-04,3,1
60,29891,5334,0,5,3,3,3,2023-01-04,4,0
60,29890,82879,8,2,8,7,8,2023-01-04,2,0
60,29889,99555,9,9,5,5,4,2023-01-04,2,2
60,29888,94357,9,4,3,5,6,2023-01-04,2,0
60,29887,45771,4,5,7,7,0,2023-01-03,3,1
60,29886,8874,0,8,8,7,3,2023-01-03,2,0
60,29885,35213,3,5,2,1,2,2023-01-03,4,0
60,29884,11932,1,1,9,3,1,2023-01-03,1,0
60,29883,39417,3,9,4,1,6,2023-01-03,1,1
60,29882,31131,3,1,1,3,0,2023-01-02,2,1
60,29881,51542,5,1,5,4,1,2023-01-02,2,0
60,29880,97199,9,7,1,9,8,2023-01-02,1,0
60,29879,24374,2,4,3,7,3,2023-01-02,4,0
60,29878,48681,4,8,6,8,0,2023-01-02,0,0
60,29877,57377,5,7,3,7,6,2023-01-01,4,0
60,29876,28592,2,8,5,9,1,2023-01-01,2,0
60,29875,7378,0,7,3,7,7,2023-01-01,4,0
60,29874,53615,5,3,6,1,4,2023-01-01,2,0
60,29873,9924,0,9,9,2,3,2023-01-01,2,0
60,29872,53808,5,3,8,0,7,2022-12-31,3,1
60,29871,39148,3,9,1,4,7,2022-12-31,2,1
60,29870,30406,3,0,4,0,5,2022-12-31,2,0
60,29869,88655,8,8,6,5,4,2022-12-31,1,0
60,29868,33774,3,3,7,7,3,2022-12-31,5,0
60,29867,19183,1,9,1,8,2,2022-12-30,1,1
60,29866,73154,7,3,1,5,3,2022-12-30,4,2
60,29865,83864,8,3,8,6,3,2022-12-30,2,0
60,29864,77981,7,7,9,8,0,2022-12-30,2,0
60,29863,68580,6,8,5,7,9,2022-12-30,2,0
60,29862,21654,2,1,6,5,3,2022-12-29,3,0
60,29861,18518,1,8,5,1,7,2022-12-29,2,0
60,29860,30075,3,0,0,7,4,2022-12-29,2,1
60,29859,50409,5,0,4,0,8,2022-12-29,1,0
60,29858,12767,1,2,7,6,6,2022-12-29,2,0
60,29857,37306,3,7,3,0,5,2022-12-28,4,2
60,29856,30616,3,0,6,1,5,2022-12-28,2,0
60,29855,54843,5,4,8,4,2,2022-12-28,2,0
60,29854,75677,7,5,6,7,6,2022-12-28,3,2
60,29853,92672,9,2,6,7,1,2022-12-28,2,0
60,29852,44327,4,4,3,2,6,2022-12-27,2,0
60,29851,33843,3,3,8,4,2,2022-12-27,3,0
60,29850,46477,4,6,4,7,6,2022-12-27,1,0
60,29849,23666,2,3,6,6,5,2022-12-27,3,1
60,29848,26103,2,6,1,0,2,2022-12-27,2,1
60,29847,56991,5,6,9,9,0,2022-12-26,1,0
60,29846,95386,9,5,3,8,5,2022-12-26,3,1
60,29845,77546,7,7,5,4,5,2022-12-26,4,0
60,29844,49610,4,9,6,0,9,2022-12-26,0,2
60,29843,99250,9,9,2,4,9,2022-12-26,1,0
60,29842,5036,0,5,0,3,5,2022-12-25,3,0
60,29841,22522,2,2,5,2,1,2022-12-25,4,1
60,29840,38792,3,8,7,9,1,2022-12-25,2,0
60,29839,51867,5,1,8,6,6,2022-12-25,1,0
60,29838,38788,3,8,7,8,7,2022-12-25,3,0
60,29837,4206,0,4,2,0,5,2022-12-24,2,1
60,29836,79291,7,9,2,9,0,2022-12-24,2,0
60,29835,64336,6,4,3,3,5,2022-12-24,3,0
60,29834,26269,2,6,2,6,8,2022-12-24,2,1
60,29833,94919,9,4,9,1,8,2022-12-24,0,1
60,29832,54834,5,4,8,3,3,2022-12-23,3,0
60,29831,82672,8,2,6,7,1,2022-12-23,2,0
60,29830,35115,3,5,1,1,4,2022-12-23,2,0
60,29829,79267,7,9,2,6,6,2022-12-23,2,1
60,29828,71860,7,1,8,5,9,2022-12-23,2,0
60,29827,54364,5,4,3,6,3,2022-12-22,3,0
60,29826,8219,0,8,2,1,8,2022-12-22,1,0
60,29825,63782,6,3,7,8,1,2022-12-22,2,0
60,29824,58873,5,8,8,7,2,2022-12-22,3,1
60,29823,18559,1,8,5,5,8,2022-12-22,2,0
60,29822,3020,0,3,0,1,9,2022-12-21,1,0
60,29821,60367,6,0,3,6,6,2022-12-21,1,1
60,29820,5877,0,5,8,7,6,2022-12-21,2,1
60,29819,73818,7,3,8,1,7,2022-12-21,3,0
60,29818,46952,4,6,9,5,1,2022-12-21,1,0
60,29817,94788,9,4,7,8,7,2022-12-20,2,0
60,29816,43109,4,3,1,0,8,2022-12-20,1,0
60,29815,10631,1,0,6,3,0,2022-12-20,1,0
60,29814,71318,7,1,3,1,7,2022-12-20,3,1
60,29813,1434,0,1,4,3,3,2022-12-20,2,0
60,29812,13910,1,3,9,0,9,2022-12-19,1,0
60,29811,5895,0,5,8,9,4,2022-12-19,1,1
60,29810,62985,6,2,9,8,4,2022-12-19,1,0
60,29809,58408,5,8,4,0,7,2022-12-19,2,1
60,29808,57392,5,7,3,9,1,2022-12-19,3,0
60,29807,86776,8,6,7,7,5,2022-12-18,3,0
60,29806,52334,5,2,3,3,3,2022-12-18,5,1
60,29805,61854,6,1,8,5,3,2022-12-18,2,1
60,29804,66329,6,6,3,2,8,2022-12-18,2,0
60,29803,42953,4,2,9,5,2,2022-12-18,3,2
60,29802,48023,4,8,0,2,2,2022-12-17,2,0
60,29801,36851,3,6,8,5,0,2022-12-17,2,0
60,29800,64373,6,4,3,7,2,2022-12-17,3,0
60,29799,12994,1,2,9,9,3,2022-12-17,2,2
60,29798,73094,7,3,0,9,3,2022-12-17,3,0
60,29797,10581,1,0,5,8,0,2022-12-16,1,1
60,29796,12758,1,2,7,5,7,2022-12-16,4,1
60,29795,5794,0,5,7,9,3,2022-12-16,3,0
60,29794,18961,1,8,9,6,0,2022-12-16,0,1
60,29793,42950,4,2,9,4,9,2022-12-16,1,0
60,29792,465,0,0,4,6,4,2022-12-15,0,0
60,29791,89259,8,9,2,5,8,2022-12-15,2,1
60,29790,24158,2,4,1,5,7,2022-12-15,3,2
60,29789,23654,2,3,6,5,3,2022-12-15,4,1
60,29788,4642,0,4,6,4,1,2022-12-15,0,1
60,29787,62262,6,2,2,6,1,2022-12-14,2,0
60,29786,78598,7,8,5,9,7,2022-12-14,3,1
60,29785,58653,5,8,6,5,2,2022-12-14,3,0
60,29784,96712,9,6,7,1,1,2022-12-14,1,0
60,29783,8396,0,8,3,9,5,2022-12-14,2,0
60,29782,19748,1,9,7,4,7,2022-12-13,2,0
60,29781,36169,3,6,1,6,8,2022-12-13,1,0
60,29780,10460,1,0,4,5,9,2022-12-13,1,1
60,29779,50931,5,0,9,3,0,2022-12-13,2,1
60,29778,63533,6,3,5,3,2,2022-12-13,4,0
60,29777,19081,1,9,0,8,0,2022-12-12,0,0
60,29776,62256,6,2,2,5,5,2022-12-12,4,0
60,29775,46484,4,6,4,8,3,2022-12-12,1,2
60,29774,40409,4,0,4,0,8,2022-12-12,0,2
60,29773,47447,4,7,4,4,6,2022-12-12,1,1
60,29772,37882,3,7,8,8,1,2022-12-11,2,0
60,29771,75367,7,5,3,6,6,2022-12-11,3,0
60,29770,52716,5,2,7,1,5,2022-12-11,4,0
60,29769,91309,9,1,3,0,8,2022-12-11,1,1
60,29768,34006,3,4,0,0,5,2022-12-11,2,1
60,29767,5405,0,5,4,0,4,2022-12-10,1,0
60,29766,77754,7,7,7,5,3,2022-12-10,5,0
60,29765,59588,5,9,5,8,7,2022-12-10,3,0
60,29764,78810,7,8,8,0,9,2022-12-10,1,0
60,29763,45353,4,5,3,5,2,2022-12-10,4,1
60,29762,82683,8,2,6,8,2,2022-12-09,2,0
60,29761,98595,9,8,5,9,4,2022-12-09,1,0
60,29760,5826,0,5,8,2,5,2022-12-09,3,0
60,29759,49147,4,9,1,4,6,2022-12-09,0,1
60,29758,86042,8,6,0,4,1,2022-12-09,0,0
60,29757,529,0,0,5,2,8,2022-12-08,2,0
60,29756,13414,1,3,4,1,3,2022-12-08,2,0
60,29755,28163,2,8,1,6,2,2022-12-08,2,0
60,29754,4908,0,4,9,0,7,2022-12-08,1,0
60,29753,96192,9,6,1,9,1,2022-12-08,0,0
60,29752,10675,1,0,6,7,4,2022-12-07,1,0
60,29751,82234,8,2,2,3,3,2022-12-07,4,0
60,29750,24552,2,4,5,5,1,2022-12-07,3,0
60,29749,49789,4,9,7,8,8,2022-12-07,1,1
60,29748,65760,6,5,7,5,9,2022-12-07,3,2
60,29747,5152,0,5,1,5,1,2022-12-06,2,1
60,29746,75218,7,5,2,1,7,2022-12-06,4,1
60,29745,12148,1,2,1,4,7,2022-12-06,2,1
60,29744,51164,5,1,1,6,3,2022-12-06,2,0
60,29743,85483,8,5,4,8,2,2022-12-06,2,1
60,29742,50143,5,0,1,4,2,2022-12-05,2,1
60,29741,56420,5,6,4,1,9,2022-12-05,1,0
60,29740,84889,8,4,8,8,8,2022-12-05,0,0
60,29739,46922,4,6,9,2,1,2022-12-05,1,1
60,29738,94630,9,4,6,2,9,2022-12-05,1,2
60,29737,54240,5,4,2,3,9,2022-12-04,3,0
60,29736,16992,1,6,9,9,1,2022-12-04,0,0
60,29735,37290,3,7,2,8,9,2022-12-04,3,0
60,29734,91538,9,1,5,3,7,2022-12-04,3,0
60,29733,89856,8,9,8,5,5,2022-12-04,2,0
60,29732,33527,3,3,5,2,6,2022-12-03,4,0
60,29731,6102,0,6,1,0,1,2022-12-03,0,0
60,29730,84631,8,4,6,3,0,2022-12-03,1,0
60,29729,20028,2,0,0,2,7,2022-12-03,3,0
60,29728,58493,5,8,4,9,2,2022-12-03,2,0
60,29727,26104,2,6,1,0,3,2022-12-02,2,0
60,29726,61872,6,1,8,7,1,2022-12-02,1,0
60,29725,103,0,0,1,0,2,2022-12-02,1,2
60,29724,254,0,0,2,5,3,2022-12-02,3,0
60,29723,64986,6,4,9,8,5,2022-12-02,1,0
60,29722,37392,3,7,3,9,1,2022-12-01,3,3
60,29721,37652,3,7,6,5,1,2022-12-01,3,0
60,29720,46116,4,6,1,1,5,2022-12-01,1,0
60,29719,22932,2,2,9,3,1,2022-12-01,3,2
60,29718,83432,8,3,4,3,1,2022-12-01,2,0
60,29717,6169,0,6,1,6,8,2022-11-30,0,0
60,29716,12471,1,2,4,7,0,2022-11-30,2,1
60,29715,95773,9,5,7,7,2,2022-11-30,4,0
60,29714,70484,7,0,4,8,3,2022-11-30,2,1
60,29713,30975,3,0,9,7,4,2022-11-30,2,1
60,29712,86678,8,6,6,7,7,2022-11-29,2,1
60,29711,87895,8,7,8,9,4,2022-11-29,1,1
60,29710,88190,8,8,1,8,9,2022-11-29,0,0
60,29709,47698,4,7,6,9,7,2022-11-29,2,1
60,29708,41026,4,1,0,2,5,2022-11-29,2,0
60,29707,10171,1,0,1,7,0,2022-11-28,1,1
60,29706,98194,9,8,1,9,3,2022-11-28,1,0
60,29705,81761,8,1,7,6,0,2022-11-28,1,2
60,29704,43764,4,3,7,6,3,2022-11-28,3,0
60,29703,59312,5,9,3,1,1,2022-11-28,2,0
60,29702,70660,7,0,6,5,9,2022-11-27,2,0
60,29701,84102,8,4,1,0,1,2022-11-27,0,1
60,29700,51212,5,1,2,1,1,2022-11-27,2,0
60,29699,7407,0,7,4,0,6,2022-11-27,1,1
60,29698,57544,5,7,5,4,3,2022-11-27,4,0
60,29697,31096,3,1,0,9,5,2022-11-26,2,0
60,29696,72558,7,2,5,5,7,2022-11-26,5,0
60,29695,21494,2,1,4,9,3,2022-11-26,2,0
60,29694,88181,8,8,1,8,0,2022-11-26,0,0
60,29693,43835,4,3,8,3,4,2022-11-26,2,0
60,29692,35153,3,5,1,5,2,2022-11-25,4,0
60,29691,10568,1,0,5,6,7,2022-11-25,2,1
60,29690,27718,2,7,7,1,7,2022-11-25,4,0
60,29689,96675,9,6,6,7,4,2022-11-25,1,1
60,29688,23656,2,3,6,5,5,2022-11-25,4,0
60,29687,94205,9,4,2,0,4,2022-11-24,1,0
60,29686,80721,8,0,7,2,0,2022-11-24,2,0
60,29685,97650,9,7,6,4,9,2022-11-24,1,0
60,29684,25476,2,5,4,7,5,2022-11-24,4,0
60,29683,72369,7,2,3,6,8,2022-11-24,3,0
60,29682,99947,9,9,9,4,6,2022-11-23,0,0
60,29681,27854,2,7,8,5,3,2022-11-23,4,2
60,29680,6804,0,6,8,0,3,2022-11-23,1,1
60,29679,49614,4,9,6,1,3,2022-11-23,1,1
60,29678,45533,4,5,5,3,2,2022-11-23,4,0
60,29677,36027,3,6,0,2,6,2022-11-22,2,1
60,29676,18084,1,8,0,8,3,2022-11-22,1,0
60,29675,9301,0,9,3,0,0,2022-11-22,1,0
60,29674,92998,9,2,9,9,7,2022-11-22,2,0
60,29673,26756,2,6,7,5,5,2022-11-22,4,0
60,29672,30868,3,0,8,6,7,2022-11-21,2,0
60,29671,17295,1,7,2,9,4,2022-11-21,2,1
60,29670,71288,7,1,2,8,7,2022-11-21,3,2
60,29669,71546,7,1,5,4,5,2022-11-21,3,2
60,29668,77416,7,7,4,1,5,2022-11-21,3,0
60,29667,26381,2,6,3,8,0,2022-11-20,2,1
60,29666,16956,1,6,9,5,5,2022-11-20,2,0
60,29665,49170,4,9,1,6,9,2022-11-20,0,0
60,29664,24953,2,4,9,5,2,2022-11-20,3,0
60,29663,75535,7,5,5,3,4,2022-11-20,4,2
60,29662,9595,0,9,5,9,4,2022-11-19,1,0
60,29661,40979,4,0,9,7,8,2022-11-19,1,0
60,29660,17054,1,7,0,5,3,2022-11-19,3,0
60,29659,24495,2,4,4,9,4,2022-11-19,1,1
60,29658,82484,8,2,4,8,3,2022-11-19,2,1
60,29657,52310,5,2,3,0,9,2022-11-18,3,1
60,29656,19250,1,9,2,4,9,2022-11-18,1,0
60,29655,66686,6,6,6,8,5,2022-11-18,1,0
60,29654,77923,7,7,9,2,2,2022-11-18,4,1
60,29653,93153,9,3,1,5,2,2022-11-18,3,0
60,29652,77694,7,7,6,9,3,2022-11-17,3,0
60,29651,69152,6,9,1,5,1,2022-11-17,1,0
60,29650,17831,1,7,8,3,0,2022-11-17,2,1
60,29649,13966,1,3,9,6,5,2022-11-17,2,0
60,29648,95758,9,5,7,5,7,2022-11-17,4,2
60,29647,5068,0,5,0,6,7,2022-11-16,2,0
60,29646,60259,6,0,2,5,8,2022-11-16,2,0
60,29645,25002,2,5,0,0,1,2022-11-16,2,1
60,29644,98682,9,8,6,8,1,2022-11-16,0,1
60,29643,93707,9,3,7,0,6,2022-11-16,2,0
60,29642,18500,1,8,4,9,9,2022-11-15,0,1
60,29641,36880,3,6,8,7,9,2022-11-15,2,0
60,29640,13319,1,3,3,1,8,2022-11-15,2,1
60,29639,29718,2,9,7,1,7,2022-11-15,3,0
60,29638,10465,1,0,4,6,4,2022-11-15,0,1
60,29637,11757,1,1,7,5,6,2022-11-14,2,1
60,29636,69852,6,9,8,5,1,2022-11-14,1,0
60,29635,74665,7,4,6,6,4,2022-11-14,1,0
60,29634,60702,6,0,7,0,1,2022-11-14,1,0
60,29633,22246,2,2,2,4,5,2022-11-14,4,0
60,29632,94875,9,4,8,7,4,2022-11-13,1,1
60,29631,99658,9,9,6,5,7,2022-11-13,2,0
60,29630,72762,7,2,7,6,1,2022-11-13,3,1
60,29629,76407,7,6,4,0,6,2022-11-13,1,0
60,29628,18111,1,8,1,1,0,2022-11-13,0,1
60,29627,70215,7,0,2,1,4,2022-11-12,2,0
60,29626,31472,3,1,4,7,1,2022-11-12,2,0
60,29625,57563,5,7,5,6,2,2022-11-12,4,0
60,29624,75130,7,5,1,2,9,2022-11-12,3,0
60,29623,87878,8,7,8,7,7,2022-11-12,3,0
60,29622,90233,9,0,2,3,2,2022-11-11,3,0
60,29621,37309,3,7,3,0,8,2022-11-11,3,0
60,29620,69800,6,9,7,9,9,2022-11-11,1,0
60,29619,80924,8,0,9,2,3,2022-11-11,2,0
60,29618,5689,0,5,6,8,8,2022-11-11,1,0
60,29617,60435,6,0,4,3,4,2022-11-10,1,0
60,29616,41110,4,1,1,0,9,2022-11-10,0,0
60,29615,54268,5,4,2,6,7,2022-11-10,3,0
60,29614,98415,9,8,4,1,4,2022-11-10,0,1
60,29613,22125,2,2,1,2,4,2022-11-10,3,1
60,29612,37522,3,7,5,2,1,2022-11-09,4,0
