NPRODUCTO,CONCURSO,R1,R2,R3,R4,R5,FECHA,PRIMOS
60,18452,7,2,2,2,5,2015-09-27,5
60,18451,4,4,7,8,6,2015-09-27,1
60,18450,8,8,5,7,1,2015-09-27,2
60,18449,3,7,1,7,1,2015-09-26,3
60,18448,1,8,3,6,1,2015-09-26,1
60,18447,2,1,1,8,2,2015-09-26,2
60,18446,1,8,6,0,6,2015-09-25,0
60,18445,0,6,8,9,3,2015-09-25,1
60,18444,6,3,4,8,5,2015-09-25,2
60,18443,4,8,7,5,1,2015-09-24,2
60,18442,4,4,2,8,8,2015-09-24,1
60,18441,9,9,2,9,8,2015-09-24,1
60,18440,3,7,5,9,7,2015-09-23,4
60,18439,4,9,8,0,2,2015-09-23,1
60,18438,8,1,5,2,2,2015-09-23,3
60,18437,1,2,1,8,8,2015-09-22,1
60,18436,8,0,2,7,1,2015-09-22,2
60,18435,5,0,0,1,3,2015-09-22,2
60,18434,7,9,7,5,7,2015-09-21,4
60,18433,4,2,9,8,6,2015-09-21,1
60,18432,5,2,2,5,9,2015-09-21,4
60,18431,5,4,7,7,4,2015-09-20,3
60,18430,4,0,2,8,9,2015-09-20,1
60,18429,1,0,2,3,7,2015-09-20,3
60,18428,2,0,2,4,5,2015-09-19,3
60,18427,4,5,6,5,9,2015-09-19,2
60,18426,8,9,5,1,3,2015-09-19,2
60,18425,0,8,6,7,4,2015-09-18,1
60,18424,5,0,2,0,6,2015-09-18,2
60,18423,5,7,4,3,5,2015-09-18,4
60,18422,3,4,4,1,0,2015-09-17,1
60,18421,3,6,4,5,1,2015-09-17,2
60,18420,5,5,8,1,6,2015-09-17,2
60,18419,2,5,3,2,8,2015-09-16,4
60,18418,2,9,6,7,5,2015-09-16,3
60,18417,8,7,8,9,6,2015-09-16,1
60,18416,8,1,1,8,0,2015-09-15,0
60,18415,3,2,0,6,9,2015-09-15,2
60,18414,3,3,1,5,4,2015-09-15,3
60,18413,2,9,0,3,3,2015-09-14,3
60,18412,6,4,0,8,5,2015-09-14,1
60,18411,1,1,6,8,1,2015-09-14,0
60,18410,6,3,5,0,0,2015-09-13,2
60,18409,6,0,2,9,1,2015-09-13,1
60,18408,0,9,1,7,5,2015-09-13,2
60,18407,6,5,8,2,8,2015-09-12,2
60,18406,5,7,2,5,1,2015-09-12,4
60,18405,4,9,8,0,4,2015-09-12,0
60,18404,2,0,5,0,9,2015-09-11,2
60,18403,8,8,5,2,2,2015-09-11,3
60,18402,6,5,9,8,7,2015-09-11,2
60,18401,1,6,1,2,1,2015-09-10,1
60,18400,0,4,9,3,4,2015-09-10,1
60,18399,6,5,1,2,2,2015-09-10,3
60,18398,4,6,7,5,9,2015-09-09,2
60,18397,1,5,9,1,7,2015-09-09,2
60,18396,8,6,1,6,4,2015-09-09,0
60,18395,7,1,2,8,7,2015-09-08,3
60,18394,3,1,7,4,4,2015-09-08,2
60,18393,0,5,8,0,8,2015-09-08,1
60,18392,1,5,8,2,7,2015-09-07,3
60,18391,8,9,5,4,3,2015-09-07,2
60,18390,6,8,4,5,8,2015-09-07,1
60,18389,0,1,8,5,0,2015-09-06,1
60,18388,7,9,2,1,3,2015-09-06,3
60,18387,7,0,8,8,2,2015-09-06,2
60,18386,6,4,9,5,0,2015-09-05,1
60,18385,2,3,7,8,9,2015-09-05,3
60,18384,9,8,4,7,2,2015-09-05,2
60,18383,3,5,9,6,2,2015-09-04,3
60,18382,7,7,9,3,3,2015-09-04,4
60,18381,9,2,2,3,4,2015-09-04,3
60,18380,7,7,4,8,6,2015-09-03,2
60,18379,6,1,6,7,6,2015-09-03,1
60,18378,7,3,9,6,4,2015-09-03,2
60,18377,9,8,6,2,6,2015-09-02,1
60,18376,7,4,6,7,1,2015-09-02,2
60,18375,6,3,2,8,1,2015-09-02,2
60,18374,9,5,8,5,7,2015-09-01,3
60,18373,0,0,4,0,2,2015-09-01,1
60,18372,9,7,3,8,2,2015-09-01,3
60,18371,9,1,5,3,1,2015-08-31,2
60,18370,7,3,1,8,7,2015-08-31,3
60,18369,8,2,5,8,2,2015-08-31,3
60,18368,2,9,1,2,6,2015-08-30,2
60,18367,4,4,7,6,2,2015-08-30,2
60,18366,6,6,7,6,8,2015-08-30,1
60,18365,9,7,0,5,3,2015-08-29,3
60,18364,3,9,2,7,6,2015-08-29,3
60,18363,2,8,5,4,8,2015-08-29,2
60,18362,6,5,8,4,5,2015-08-28,2
60,18361,9,1,0,2,6,2015-08-28,1
60,18360,6,6,0,4,0,2015-08-28,0
60,18359,5,5,5,4,5,2015-08-27,4
60,18358,4,7,3,0,3,2015-08-27,3
60,18357,0,2,6,2,6,2015-08-27,2
60,18356,0,6,2,7,2,2015-08-26,3
60,18355,1,2,1,2,6,2015-08-26,2
60,18354,7,6,2,9,2,2015-08-26,3
60,18353,5,0,1,6,0,2015-08-25,1
60,18352,9,5,4,2,0,2015-08-25,2
60,18351,0,6,4,7,5,2015-08-25,2
60,18350,0,2,7,8,4,2015-08-24,2
60,18349,2,3,9,8,9,2015-08-24,2
60,18348,8,1,4,1,6,2015-08-24,0
60,18347,6,6,0,8,4,2015-08-23,0
60,18346,8,6,3,0,7,2015-08-23,2
60,18345,2,7,6,8,0,2015-08-23,2
60,18344,1,6,4,8,9,2015-08-22,0
60,18343,5,3,2,8,7,2015-08-22,4
60,18342,3,7,3,8,6,2015-08-22,3
60,18341,6,4,4,3,6,2015-08-21,1
60,18340,5,1,9,5,8,2015-08-21,2
60,18339,9,8,2,9,2,2015-08-21,2
60,18338,6,4,5,2,6,2015-08-20,2
60,18337,8,5,4,4,6,2015-08-20,1
60,18336,4,5,7,8,3,2015-08-20,3
60,18335,8,0,8,0,1,2015-08-19,0
60,18334,2,4,4,9,9,2015-08-19,1
60,18333,2,3,5,7,4,2015-08-19,4
60,18332,9,9,6,7,0,2015-08-18,1
60,18331,3,6,5,2,7,2015-08-18,4
60,18330,1,2,1,1,9,2015-08-18,1
60,18329,0,4,9,1,0,2015-08-17,0
60,18328,4,6,9,9,6,2015-08-17,0
60,18327,1,3,4,7,0,2015-08-17,2
60,18326,7,8,4,7,5,2015-08-16,3
60,18325,5,5,4,7,2,2015-08-16,4
60,18324,4,6,2,1,5,2015-08-16,2
60,18323,1,9,0,2,8,2015-08-15,1
60,18322,3,8,3,6,9,2015-08-15,2
60,18321,9,3,8,4,7,2015-08-15,2
60,18320,6,1,8,9,8,2015-08-14,0
60,18319,5,4,1,8,3,2015-08-14,2
60,18318,6,5,6,9,4,2015-08-14,1
60,18317,9,8,8,0,7,2015-08-13,1
60,18316,9,5,0,8,1,2015-08-13,1
60,18315,6,8,9,0,2,2015-08-13,1
60,18314,3,7,1,3,9,2015-08-12,3
60,18313,9,9,4,6,0,2015-08-12,0
60,18312,8,5,8,5,3,2015-08-12,3
60,18311,2,2,9,3,9,2015-08-11,3
60,18310,7,3,7,2,3,2015-08-11,5
60,18309,7,7,5,0,9,2015-08-11,3
60,18308,6,1,5,0,8,2015-08-10,1
60,18307,5,8,2,6,1,2015-08-10,2
60,18306,6,6,4,4,9,2015-08-10,0
60,18305,6,3,8,4,4,2015-08-09,1
60,18304,9,1,2,4,8,2015-08-09,1
60,18303,1,0,1,3,5,2015-08-09,2
60,18302,3,3,7,4,6,2015-08-08,3
60,18301,8,0,1,1,2,2015-08-08,1
60,18300,6,4,7,0,2,2015-08-08,2
60,18299,9,9,8,6,7,2015-08-07,1
60,18298,2,4,6,2,2,2015-08-07,3
60,18297,5,3,9,1,0,2015-08-07,2
60,18296,7,1,5,0,2,2015-08-06,3
60,18295,6,4,1,3,7,2015-08-06,2
60,18294,1,2,1,5,0,2015-08-06,2
60,18293,0,7,4,1,8,2015-08-05,1
60,18292,5,1,4,8,0,2015-08-05,1
60,18291,4,9,8,3,7,2015-08-05,2
60,18290,7,9,8,6,9,2015-08-04,1
60,18289,0,5,8,3,8,2015-08-04,2
60,18288,3,5,5,0,2,2015-08-04,4
60,18287,2,3,0,2,1,2015-08-03,3
60,18286,3,1,7,5,1,2015-08-03,3
60,18285,8,6,8,5,9,2015-08-03,1
60,18284,9,6,2,5,1,2015-08-02,2
60,18283,4,1,8,7,0,2015-08-02,1
60,18282,6,4,5,5,5,2015-08-02,3
60,18281,5,0,7,3,3,2015-08-01,4
60,18280,7,0,8,3,5,2015-08-01,3
60,18279,8,2,2,4,0,2015-08-01,2
60,18278,5,7,5,8,6,2015-07-31,3
60,18277,7,0,5,7,1,2015-07-31,3
60,18276,6,2,4,4,9,2015-07-31,1
60,18275,0,6,4,7,9,2015-07-30,1
60,18274,7,9,6,6,5,2015-07-30,2
60,18273,6,1,8,1,3,2015-07-30,1
60,18272,0,4,4,2,9,2015-07-29,1
60,18271,7,7,3,8,6,2015-07-29,3
60,18270,2,9,4,2,6,2015-07-29,2
60,18269,0,5,2,2,5,2015-07-28,4
60,18268,9,6,0,1,0,2015-07-28,0
60,18267,6,0,6,0,9,2015-07-28,0
60,18266,3,6,1,0,9,2015-07-27,1
60,18265,4,5,2,4,8,2015-07-27,2
60,18264,2,5,1,9,3,2015-07-27,3
60,18263,6,8,0,8,5,2015-07-26,1
60,18262,7,6,6,9,0,2015-07-26,1
60,18261,4,8,7,5,7,2015-07-26,3
60,18260,3,0,4,1,5,2015-07-25,2
60,18259,1,6,1,5,0,2015-07-25,1
60,18258,1,6,2,0,5,2015-07-25,2
60,18257,1,0,5,3,4,2015-07-24,2
60,18256,0,3,7,6,7,2015-07-24,3
60,18255,0,0,5,6,6,2015-07-24,1
60,18254,8,6,1,1,2,2015-07-23,1
60,18253,3,8,2,6,7,2015-07-23,3
60,18252,5,6,3,6,5,2015-07-23,3
60,18251,3,1,8,1,9,2015-07-22,1
60,18250,4,3,9,4,1,2015-07-22,1
60,18249,0,8,2,0,8,2015-07-22,1
60,18248,1,2,9,3,3,2015-07-21,3
60,18247,9,1,5,4,9,2015-07-21,1
60,18246,8,4,5,9,0,2015-07-21,1
60,18245,7,4,3,0,2,2015-07-20,3
60,18244,2,7,9,4,4,2015-07-20,2
60,18243,6,7,1,0,4,2015-07-20,1
60,18242,0,1,5,5,7,2015-07-19,3
60,18241,4,5,7,4,9,2015-07-19,2
60,18240,7,1,5,0,4,2015-07-19,2
60,18239,7,0,6,5,7,2015-07-18,3
60,18238,0,2,1,6,9,2015-07-18,1
60,18237,5,6,5,6,3,2015-07-18,3
60,18236,9,0,8,6,1,2015-07-17,0
60,18235,2,0,6,0,8,2015-07-17,1
60,18234,8,8,7,4,1,2015-07-17,1
60,18233,1,3,9,7,1,2015-07-16,2
60,18232,4,4,1,8,8,2015-07-16,0
60,18231,5,2,0,6,0,2015-07-16,2
60,18230,0,1,3,1,4,2015-07-15,1
60,18229,6,7,0,6,5,2015-07-15,2
60,18228,2,1,1,0,5,2015-07-15,2
60,18227,5,1,9,0,5,2015-07-14,2
60,18226,7,3,8,7,9,2015-07-14,3
60,18225,6,8,1,4,6,2015-07-14,0
60,18224,5,8,5,9,2,2015-07-13,3
60,18223,0,5,9,8,5,2015-07-13,2
60,18222,3,6,8,4,9,2015-07-13,1
60,18221,0,9,8,8,5,2015-07-12,1
60,18220,1,4,0,4,3,2015-07-12,1
60,18219,5,1,2,8,1,2015-07-12,2
60,18218,3,6,8,4,2,2015-07-11,2
60,18217,4,2,1,2,0,2015-07-11,2
60,18216,9,8,4,9,6,2015-07-11,0
60,18215,7,8,4,7,2,2015-07-10,3
60,18214,8,2,0,7,0,2015-07-10,2
60,18213,7,5,8,7,6,2015-07-10,3
60,18212,2,7,0,0,7,2015-07-09,3
60,18211,2,9,7,0,1,2015-07-09,2
60,18210,3,7,4,5,3,2015-07-09,4
60,18209,6,5,1,5,2,2015-07-08,3
60,18208,2,4,9,9,4,2015-07-08,1
60,18207,9,8,6,0,0,2015-07-08,0
60,18206,0,9,5,3,1,2015-07-07,2
60,18205,2,0,0,2,8,2015-07-07,2
60,18204,7,6,5,5,7,2015-07-07,4
60,18203,8,8,8,8,3,2015-07-06,1
60,18202,6,9,0,4,6,2015-07-06,0
60,18201,4,9,9,7,1,2015-07-06,1
60,18200,6,0,5,4,8,2015-07-05,1
60,18199,7,7,2,4,9,2015-07-05,3
60,18198,5,9,1,0,9,2015-07-05,1
60,18197,2,3,1,5,7,2015-07-04,4
60,18196,8,9,9,9,0,2015-07-04,0
60,18195,3,4,5,6,6,2015-07-04,2
60,18194,8,4,4,8,8,2015-07-03,0
60,18193,4,9,2,5,0,2015-07-03,2
60,18192,6,9,7,6,6,2015-07-03,1
60,18191,0,2,7,0,1,2015-07-02,2
60,18190,7,4,4,6,8,2015-07-02,1
60,18189,8,1,6,4,7,2015-07-02,1
60,18188,5,4,8,3,3,2015-07-01,3
60,18187,7,0,6,2,7,2015-07-01,3
60,18186,1,7,7,5,1,2015-07-01,3
60,18185,7,9,6,6,0,2015-06-30,1
60,18184,3,6,1,6,9,2015-06-30,1
60,18183,3,3,0,5,6,2015-06-30,3
60,18182,9,9,6,7,5,2015-06-29,2
60,18181,0,1,6,1,7,2015-06-29,1
60,18180,6,4,6,8,6,2015-06-29,0
60,18179,0,1,1,6,2,2015-06-28,1
60,18178,5,4,8,1,4,2015-06-28,1
60,18177,1,8,1,8,6,2015-06-28,0
60,18176,8,1,5,1,7,2015-06-27,2
60,18175,3,2,7,0,9,2015-06-27,3
60,18174,6,1,8,7,8,2015-06-27,1
60,18173,1,7,6,1,6,2015-06-26,1
60,18172,5,2,3,9,2,2015-06-26,4
60,18171,2,6,2,3,1,2015-06-26,3
60,18170,2,6,5,0,9,2015-06-25,2
60,18169,5,9,7,1,8,2015-06-25,2
60,18168,3,3,5,6,5,2015-06-25,4
60,18167,4,7,6,0,2,2015-06-24,2
60,18166,6,5,3,2,8,2015-06-24,3
60,18165,3,3,9,5,6,2015-06-24,3
60,18164,7,1,5,6,0,2015-06-23,2
60,18163,6,4,4,4,5,2015-06-23,1
60,18162,7,4,5,0,3,2015-06-23,3
60,18161,9,2,2,7,8,2015-06-22,3
60,18160,5,9,1,6,3,2015-06-22,2
60,18159,9,4,3,3,0,2015-06-22,2
60,18158,9,8,2,6,1,2015-06-21,1
60,18157,1,2,8,9,2,2015-06-21,2
60,18156,3,1,3,8,2,2015-06-21,3
60,18155,8,8,7,0,4,2015-06-20,1
60,18154,1,1,8,4,7,2015-06-20,1
60,18153,6,6,4,2,5,2015-06-20,2
60,18152,2,7,8,3,0,2015-06-19,3
60,18151,5,5,3,0,6,2015-06-19,3
60,18150,0,7,2,8,7,2015-06-19,3
60,18149,9,5,2,4,7,2015-06-18,3
60,18148,7,2,7,1,6,2015-06-18,3
60,18147,3,0,8,2,3,2015-06-18,3
60,18146,3,3,5,2,2,2015-06-17,5
60,18145,2,5,0,8,4,2015-06-17,2
60,18144,3,5,6,8,0,2015-06-17,2
60,18143,3,6,7,6,8,2015-06-16,2
60,18142,2,2,7,9,8,2015-06-16,3
60,18141,8,7,8,3,4,2015-06-16,2
60,18140,2,1,0,5,9,2015-06-15,2
60,18139,2,8,7,4,4,2015-06-15,2
60,18138,0,0,5,0,6,2015-06-15,1
60,18137,3,5,1,7,8,2015-06-14,3
60,18136,4,3,6,3,5,2015-06-14,3
60,18135,8,6,8,9,0,2015-06-14,0
60,18134,3,4,2,9,2,2015-06-13,3
60,18133,6,4,7,9,2,2015-06-13,2
60,18132,0,9,6,2,6,2015-06-13,1
60,18131,1,3,4,9,2,2015-06-12,2
60,18130,4,0,2,3,8,2015-06-12,2
60,18129,5,5,9,9,1,2015-06-12,2
60,18128,7,6,6,9,0,2015-06-11,1
60,18127,8,2,1,8,8,2015-06-11,1
60,18126,8,0,0,9,7,2015-06-11,1
60,18125,7,5,4,3,8,2015-06-10,3
60,18124,1,0,5,2,1,2015-06-10,2
60,18123,5,1,1,3,6,2015-06-10,2
60,18122,9,3,0,6,4,2015-06-09,1
60,18121,0,8,6,4,5,2015-06-09,1
60,18120,5,4,4,8,3,2015-06-09,2
60,18119,0,1,2,5,2,2015-06-08,3
60,18118,3,1,4,6,2,2015-06-08,2
60,18117,1,5,6,7,0,2015-06-08,2
60,18116,9,3,3,4,4,2015-06-07,2
60,18115,1,3,1,3,1,2015-06-07,2
60,18114,4,0,9,1,9,2015-06-07,0
60,18113,4,6,5,5,9,2015-06-06,2
60,18112,0,0,3,0,6,2015-06-06,1
60,18111,2,9,4,6,6,2015-06-06,1
60,18110,8,2,6,2,8,2015-06-05,2
60,18109,2,6,6,4,7,2015-06-05,2
60,18108,0,4,6,5,2,2015-06-05,2
60,18107,3,7,8,7,0,2015-06-04,3
60,18106,0,6,9,9,7,2015-06-04,1
60,18105,5,9,0,0,4,2015-06-04,1
60,18104,7,5,0,0,6,2015-06-03,2
60,18103,8,8,4,2,6,2015-06-03,1
60,18102,3,7,9,5,6,2015-06-03,3
60,18101,5,5,9,0,1,2015-06-02,2
60,18100,1,0,7,6,4,2015-06-02,1
60,18099,8,8,7,5,7,2015-06-02,3
60,18098,4,2,0,7,6,2015-06-01,2
60,18097,3,2,8,0,3,2015-06-01,3
60,18096,0,6,2,4,4,2015-06-01,1
60,18095,4,1,1,5,9,2015-05-31,1
60,18094,3,0,3,5,5,2015-05-31,4
60,18093,2,8,4,6,4,2015-05-31,1
60,18092,7,5,4,1,1,2015-05-30,2
60,18091,1,7,4,2,2,2015-05-30,3
60,18090,0,4,1,5,3,2015-05-30,2
60,18089,1,9,6,9,1,2015-05-29,0
60,18088,2,9,2,7,6,2015-05-29,3
60,18087,5,0,6,6,7,2015-05-29,2
60,18086,4,4,5,1,7,2015-05-28,2
60,18085,6,8,2,5,3,2015-05-28,3
60,18084,3,4,5,3,7,2015-05-28,4
60,18083,6,6,2,7,0,2015-05-27,2
60,18082,0,7,8,4,5,2015-05-27,2
60,18081,7,1,9,2,9,2015-05-27,2
60,18080,4,3,9,7,6,2015-05-26,2
60,18079,0,6,3,8,8,2015-05-26,1
60,18078,4,6,4,0,0,2015-05-26,0
60,18077,0,3,8,0,5,2015-05-25,2
60,18076,2,0,9,3,6,2015-05-25,2
60,18075,9,9,6,5,5,2015-05-25,2
60,18074,1,1,0,7,5,2015-05-24,2
60,18073,4,3,4,5,6,2015-05-24,2
60,18072,2,8,2,2,1,2015-05-24,3
60,18071,8,4,6,5,8,2015-05-23,1
60,18070,1,0,7,3,6,2015-05-23,2
60,18069,1,1,8,9,2,2015-05-23,1
60,18068,7,7,8,1,3,2015-05-22,3
60,18067,9,5,9,9,0,2015-05-22,1
60,18066,2,4,2,6,0,2015-05-22,2
60,18065,5,8,6,9,9,2015-05-21,1
60,18064,3,1,1,9,7,2015-05-21,2
60,18063,6,2,8,7,4,2015-05-21,2
60,18062,5,8,6,4,1,2015-05-20,1
60,18061,2,8,3,7,4,2015-05-20,3
60,18060,9,3,1,9,0,2015-05-20,1
60,18059,2,2,9,2,8,2015-05-19,3
60,18058,8,4,9,6,3,2015-05-19,1
60,18057,3,8,8,5,9,2015-05-19,2
60,18056,1,0,6,2,1,2015-05-18,1
60,18055,8,9,1,1,9,2015-05-18,0
60,18054,9,1,5,2,5,2015-05-18,3
60,18053,1,7,6,1,7,2015-05-17,2
60,18052,2,8,0,2,8,2015-05-17,2
60,18051,3,6,2,0,1,2015-05-17,2
60,18050,0,2,2,8,4,2015-05-16,2
60,18049,8,9,2,3,6,2015-05-16,2
60,18048,2,9,4,2,9,2015-05-16,2
60,18047,0,5,6,0,1,2015-05-15,1
60,18046,5,1,0,6,4,2015-05-15,1
60,18045,0,9,0,9,3,2015-05-15,1
60,18044,9,7,5,1,3,2015-05-14,3
60,18043,5,0,4,2,6,2015-05-14,2
60,18042,7,3,5,2,1,2015-05-14,4
60,18041,1,7,0,6,8,2015-05-13,1
60,18040,3,1,2,3,1,2015-05-13,3
60,18039,0,5,4,8,8,2015-05-13,1
60,18038,2,2,6,0,6,2015-05-12,2
60,18037,9,2,3,0,1,2015-05-12,2
60,18036,0,9,7,4,5,2015-05-12,2
60,18035,1,7,1,3,4,2015-05-11,2
60,18034,8,1,0,9,7,2015-05-11,1
60,18033,9,5,3,9,2,2015-05-11,3
60,18032,8,2,3,3,9,2015-05-10,3
60,18031,5,6,1,7,4,2015-05-10,2
60,18030,7,9,3,4,0,2015-05-10,2
60,18029,2,2,6,0,5,2015-05-09,3
60,18028,4,9,7,7,4,2015-05-09,2
60,18027,7,7,0,3,6,2015-05-09,3
60,18026,5,7,9,4,5,2015-05-08,3
60,18025,3,1,7,5,8,2015-05-08,3
60,18024,0,8,0,0,0,2015-05-08,0
60,18023,0,9,5,2,7,2015-05-07,3
60,18022,5,3,1,1,2,2015-05-07,3
60,18021,7,3,7,2,6,2015-05-07,4
60,18020,5,7,3,1,5,2015-05-06,4
60,18019,9,7,8,9,2,2015-05-06,2
60,18018,4,0,1,7,7,2015-05-06,2
60,18017,4,5,4,0,0,2015-05-05,1
60,18016,2,5,9,6,9,2015-05-05,2
60,18015,5,9,2,4,2,2015-05-05,3
60,18014,9,9,9,2,1,2015-05-04,1
60,18013,8,0,3,0,4,2015-05-04,1
60,18012,0,4,3,0,7,2015-05-04,2
60,18011,0,1,8,2,0,2015-05-03,1
60,18010,5,5,3,4,4,2015-05-03,3
60,18009,3,8,6,8,5,2015-05-03,2
60,18008,2,4,7,0,0,2015-05-02,2
60,18007,9,1,9,7,4,2015-05-02,1
60,18006,0,9,4,8,6,2015-05-02,0
60,18005,3,3,6,6,4,2015-05-01,2
60,18004,3,6,7,9,7,2015-05-01,3
60,18003,6,7,9,0,8,2015-05-01,1
60,18002,8,3,5,6,9,2015-04-30,2
60,18001,2,3,0,9,1,2015-04-30,2
60,18000,7,6,1,5,9,2015-04-30,2
60,17999,2,3,5,1,0,2015-04-29,3
60,17998,5,9,4,7,8,2015-04-29,2
60,17997,7,6,1,9,9,2015-04-29,1
60,17996,8,7,8,2,3,2015-04-28,3
60,17995,0,9,2,8,5,2015-04-28,2
60,17994,1,9,2,5,4,2015-04-28,2
60,17993,7,8,5,8,5,2015-04-27,3
60,17992,8,5,6,7,7,2015-04-27,3
60,17991,3,6,2,2,4,2015-04-27,3
60,17990,1,8,6,0,8,2015-04-26,0
60,17989,5,3,1,5,7,2015-04-26,4
60,17988,0,7,0,7,7,2015-04-26,3
60,17987,1,2,2,7,0,2015-04-25,3
60,17986,7,4,4,9,7,2015-04-25,2
60,17985,7,7,6,7,1,2015-04-25,3
60,17984,4,3,3,2,2,2015-04-24,4
60,17983,6,5,8,5,8,2015-04-24,2
60,17982,9,8,0,8,9,2015-04-24,0
60,17981,0,2,2,3,9,2015-04-23,3
60,17980,4,1,0,9,6,2015-04-23,0
60,17979,4,8,0,2,0,2015-04-23,1
60,17978,6,7,3,5,3,2015-04-22,4
60,17977,9,3,2,2,6,2015-04-22,3
60,17976,6,2,4,2,8,2015-04-22,2
60,17975,1,3,5,2,8,2015-04-21,3
60,17974,3,8,3,5,5,2015-04-21,4
60,17973,5,1,0,8,3,2015-04-21,2
60,17972,8,5,9,3,5,2015-04-20,3
60,17971,6,8,2,3,5,2015-04-20,3
60,17970,3,8,9,3,1,2015-04-20,2
60,17969,6,3,4,8,5,2015-04-19,2
60,17968,4,6,7,6,4,2015-04-19,1
60,17967,7,7,8,5,6,2015-04-19,3
60,17966,5,8,3,2,9,2015-04-18,3
60,17965,7,7,6,6,9,2015-04-18,2
60,17964,8,4,0,6,2,2015-04-18,1
60,17963,8,3,2,3,1,2015-04-17,3
60,17962,7,8,4,2,9,2015-04-17,2
60,17961,1,9,4,3,1,2015-04-17,1
60,17960,7,8,0,8,7,2015-04-16,2
60,17959,9,5,1,2,5,2015-04-16,3
60,17958,3,6,9,9,4,2015-04-16,1
60,17957,4,9,7,4,2,2015-04-15,2
60,17956,9,1,8,3,0,2015-04-15,1
60,17955,0,9,0,3,2,2015-04-15,2
60,17954,9,1,2,2,0,2015-04-14,2
60,17953,9,4,7,0,2,2015-04-14,2
60,17952,3,6,0,9,9,2015-04-14,1
60,17951,3,1,5,6,0,2015-04-13,2
60,17950,2,4,5,8,2,2015-04-13,3
60,17949,1,9,1,7,6,2015-04-13,1
60,17948,3,8,1,9,0,2015-04-12,1
60,17947,1,7,4,1,1,2015-04-12,1
60,17946,2,5,2,2,5,2015-04-12,5
60,17945,4,9,0,4,7,2015-04-11,1
60,17944,6,4,2,6,9,2015-04-11,1
60,17943,6,3,9,9,9,2015-04-11,1
60,17942,0,2,4,8,9,2015-04-10,1
60,17941,0,2,3,4,0,2015-04-10,2
60,17940,4,3,4,9,4,2015-04-10,1
60,17939,0,0,1,1,0,2015-04-09,0
60,17938,6,3,5,1,8,2015-04-09,2
60,17937,3,5,7,0,6,2015-04-09,3
60,17936,2,9,0,0,9,2015-04-08,1
60,17935,6,8,4,6,5,2015-04-08,1
60,17934,7,2,9,6,2,2015-04-08,3
60,17933,6,9,6,3,2,2015-04-07,2
60,17932,8,3,7,3,2,2015-04-07,4
60,17931,3,3,3,1,7,2015-04-07,4
60,17930,5,2,3,9,9,2015-04-06,3
60,17929,6,8,7,0,9,2015-04-06,1
60,17928,9,0,0,7,2,2015-04-06,2
60,17927,1,4,8,8,6,2015-04-05,0
60,17926,1,5,6,1,6,2015-04-05,1
60,17925,1,3,9,1,1,2015-04-05,1
60,17924,0,3,1,5,2,2015-04-04,3
60,17923,8,3,9,9,8,2015-04-04,1
60,17922,5,4,3,0,6,2015-04-04,2
60,17921,0,0,3,6,8,2015-04-03,1
60,17920,3,3,6,1,1,2015-04-03,2
60,17919,8,6,7,3,7,2015-04-03,3
60,17918,1,0,6,6,4,2015-04-02,0
60,17917,3,6,8,1,8,2015-04-02,1
60,17916,5,4,2,9,2,2015-04-02,3
60,17915,9,2,3,9,8,2015-04-01,2
60,17914,0,4,1,9,8,2015-04-01,0
60,17913,8,5,4,0,1,2015-04-01,1
60,17912,9,7,7,3,2,2015-03-31,4
60,17911,8,0,5,9,1,2015-03-31,1
60,17910,5,7,3,7,7,2015-03-31,5
60,17909,4,8,6,8,9,2015-03-30,0
60,17908,6,3,0,0,7,2015-03-30,2
60,17907,9,1,4,2,4,2015-03-30,1
60,17906,2,3,3,6,2,2015-03-29,4
60,17905,6,6,0,0,5,2015-03-29,1
60,17904,3,4,4,7,3,2015-03-29,3
60,17903,2,0,8,3,2,2015-03-28,3
60,17902,7,4,5,1,0,2015-03-28,2
60,17901,5,5,9,7,8,2015-03-28,3
60,17900,8,6,7,1,1,2015-03-27,1
60,17899,4,4,9,4,8,2015-03-27,0
60,17898,5,6,8,0,8,2015-03-27,1
60,17897,8,4,2,8,4,2015-03-26,1
60,17896,3,9,4,2,6,2015-03-26,2
60,17895,0,9,4,8,9,2015-03-26,0
60,17894,9,0,8,5,4,2015-03-25,1
60,17893,7,5,1,4,1,2015-03-25,2
60,17892,1,2,4,7,7,2015-03-25,3
60,17891,7,3,9,6,7,2015-03-24,3
60,17890,9,2,0,0,3,2015-03-24,2
60,17889,1,3,0,7,5,2015-03-24,3
60,17888,8,4,5,4,6,2015-03-23,1
60,17887,8,7,4,0,9,2015-03-23,1
60,17886,7,8,4,3,9,2015-03-23,2
60,17885,6,0,1,9,8,2015-03-22,0
60,17884,0,5,4,1,9,2015-03-22,1
60,17883,8,2,0,6,7,2015-03-22,2
60,17882,0,3,2,8,3,2015-03-21,3
60,17881,2,1,2,5,2,2015-03-21,4
60,17880,3,2,9,2,0,2015-03-21,3
60,17879,9,1,9,8,6,2015-03-20,0
60,17878,9,7,4,8,6,2015-03-20,1
60,17877,1,4,3,8,2,2015-03-20,2
60,17876,9,9,3,7,8,2015-03-19,2
60,17875,3,2,4,6,5,2015-03-19,3
60,17874,0,1,8,5,2,2015-03-19,2
60,17873,4,7,3,4,2,2015-03-18,3
60,17872,4,5,3,3,8,2015-03-18,3
